ID,item_cnt_month
0,1.0658078094770842
1,0.0
2,1.6031119306665873
3,0.17071167469620369
4,0.0
5,0.8191307891993299
6,1.4621764913511035
7,0.15697717884456958
8,2.3835372046865735
9,0.0
10,4.261787329928525
11,0.2477293893914484
12,0.004299831985605044
13,0.7027871939370683
14,2.663102979741552
15,3.741909216363161
16,0.0
17,0.09116917754247342
18,2.6601116053977916
19,0.005486370803612747
20,1.2299964168754998
21,0.0
22,1.167941857982609
23,1.4906332055954161
24,2.5365097567947976
25,0.0
26,0.0
27,1.0437645633783408
28,1.2786070238620124
29,4.113205672774018
30,0.8306273626266039
31,0.0
32,0.879484330516042
33,1.1727710805322822
34,0.017361160160849858
35,0.005981835124625711
36,0.08704706230055581
37,1.0157191456366528
38,0.30359188001004817
39,0.055862490618599735
40,0.8549529403712759
41,1.678329219295421
42,4.625032801035609
43,5.146150019655736
44,0.6661704534791005
45,0.0
46,1.605115920379609
47,0.2613166318295087
48,0.4870535959226175
49,1.6398832420196081
50,2.8899033002430445
51,0.2477293893914484
52,0.7912068204662936
53,0.2531013814566925
54,9.973086818230211
55,4.162999929659449
56,4.823080983799694
57,4.0721567878626805
58,6.5918941335787595
59,6.392564434182485
60,5.217282569426999
61,0.7629396013249706
62,0.7406774501931227
63,0.3840547137246727
64,0.0
65,0.0
66,1.4161630195162087
67,0.008680580080424929
68,0.6661704534791005
69,0.05138579162886051
70,0.0
71,1.7974708079418955
72,0.8024064319292771
73,1.9994716186446189
74,0.0
75,0.0
76,0.3855349410112336
77,0.0
78,0.6197217050162285
79,1.1616292322619974
80,2.023958572776276
81,6.5255825507995615
82,1.7550055210106026
83,0.3830463941453054
84,1.7633723102747727
85,2.0258497097070918
86,1.0397372575686656
87,0.014586094990958252
88,4.797286331454353
89,2.219092116740427
90,1.3553949120672824
91,0.3594941615883791
92,4.551162229102326
93,0.17071167469620369
94,0.44794473773539567
95,0.0033063458229572124
96,0.008680580080424929
97,0.9128562904652979
98,1.2037450183965084
99,2.798231934333495
100,1.657158932766385
101,0.7189883231767582
102,0.4082094011417041
103,0.3594941615883791
104,0.033438580155259384
105,0.0
106,0.0
107,1.0603793529210557
108,0.0935159082627928
109,0.0
110,0.3627008113598745
111,0.0
112,0.0
113,0.0
114,0.4881592166932722
115,0.4666791556029666
116,0.0
117,0.12500603637131766
118,14.548355883284518
119,0.13621706403690972
120,0.005773965286024631
121,0.028918083302115177
122,0.41361568742833016
123,0.9174368159581014
124,1.1993616690683053
125,1.9360723515180371
126,0.0
127,0.002697784137378975
128,0.0
129,0.2477917503747891
130,0.3594941615883791
131,0.0
132,0.3594941615883791
133,2.875953292707033
134,0.01678634607342479
135,0.3594941615883791
136,0.2477293893914484
137,0.0
138,1.6244829831870278
139,0.0
140,0.40789737524673747
141,0.7009175109807865
142,0.12923341606401145
143,0.2477293893914484
144,0.0
145,0.0
146,0.0
147,0.25226885355920886
148,0.0
149,0.0
150,0.07371360186563657
151,0.0
152,5.751906585414066
153,0.4184410640876521
154,0.0
155,0.2473190791028384
156,0.45325448304377625
157,0.004122115241917601
158,0.17072714167494812
159,0.47121914282557864
160,0.0
161,0.2477293893914484
162,0.0
163,0.7011934530569994
164,0.7330222131897923
165,0.0001517860329916808
166,0.9514360633198727
167,0.026718923380166217
168,0.0
169,0.00461997168042524
170,0.2477293893914484
171,1.1055818218299291
172,0.3887109124347396
173,2.83021025789635
174,3.7255850372291897
175,5.089929248501111
176,2.265247242457146
177,0.0
178,0.61554015784978
179,0.026527216141889083
180,1.0784824847651375
181,0.5415832396839664
182,0.0
183,0.14598240759682782
184,0.2495882737398675
185,0.0
186,0.03912409802893123
187,0.22560820372941295
188,0.0
189,0.0
190,0.0
191,1.3506706078418271
192,0.8549529403712759
193,0.1767473446429171
194,0.004122115241917601
195,0.1830780204219565
196,0.3594941615883791
197,4.9276369325191895
198,1.767194641207123
199,0.0
200,0.0
201,0.0
202,0.28375702102103234
203,2.361946368489613
204,0.12337058848149678
205,0.0
206,0.0
207,0.0019574537542677247
208,1.7842655133788738
209,0.9156204429000012
210,0.302569537793716
211,0.10759244331781918
212,0.014662415205050641
213,0.3594941615883791
214,0.07414254008602227
215,1.0543084917588557
216,0.7559274770514843
217,0.3348273155294111
218,2.9678693269938856
219,0.8609844014003282
220,0.675913493895619
221,0.0
222,0.0
223,1.2733940044589278
224,4.55457653158982
225,0.8313301262265345
226,0.5555200292173933
227,0.0
228,0.34142334939240737
229,0.0
230,0.0
231,0.6740397016886744
232,0.0
233,0.41736284321460054
234,0.0
235,0.21799294497045996
236,0.3256102325808147
237,0.8646789038692092
238,0.3594941615883791
239,0.46901034516108847
240,1.1500262691514525
241,0.00604852196387183
242,0.0
243,0.0
244,0.0
245,0.3737142997662046
246,2.638101787265857
247,1.0471671976215733
248,0.8622671515077139
249,0.000817951961171496
250,0.889699997872962
251,0.22657416531480343
252,0.377977220995059
253,2.109523733309468
254,0.617809197879651
255,5.751906585414066
256,0.0
257,0.3040306859691503
258,0.8337840597821918
259,0.28865787385545244
260,0.0067554796262286115
261,1.0658379494029216e-05
262,0.42527773951597536
263,0.0
264,0.016749584577251415
265,0.769171378480889
266,0.0
267,0.2477293893914484
268,0.005981835124625711
269,2.2811726242705092e-05
270,2.287338287375786
271,0.03849514726382854
272,0.2523699569545767
273,0.7189883231767582
274,15.976966260722428
275,0.0
276,0.3594941615883791
277,2.5525000257405677
278,0.35994844373134055
279,0.3328421290480639
280,0.2883500217214455
281,0.2352766940504837
282,0.1322570946618
283,1.1010999892395799
284,0.2883500217214455
285,0.3653677364166903
286,0.0
287,1.3892062891365442
288,0.43368090812215265
289,0.3594941615883791
290,0.0
291,0.012666592849558856
292,0.5667829622845519
293,0.21483423483472786
294,0.9667177125682067
295,1.701225170000167
296,0.2797688013771021
297,0.17099016107471135
298,0.0
299,0.0
300,0.001011355156955737
301,0.7741676909518597
302,1.6182292843701545
303,1.101000453961176
304,0.004122115241917601
305,0.0019574537542677247
306,0.37315444696536215
307,0.17074146445343494
308,0.46207222632073
309,0.0
310,0.0
311,0.8503794415478866
312,1.1379477250433316
313,0.3328421290480639
314,0.0
315,0.3594941615883791
316,0.18372307460202053
317,2.156964969530275
318,0.01671899712895974
319,0.27305436383960086
320,0.0
321,0.027609161549814375
322,1.520813235951468
323,0.11978853297620577
324,1.0086384209031256
325,0.7289094104857547
326,0.3947019578106931
327,0.0
328,0.0
329,0.4730445550508812
330,0.0
331,0.0
332,0.1748337899381213
333,0.39702556991219473
334,1.214447101959655
335,0.5242726568351761
336,0.09498658864753094
337,1.27963248193497
338,0.49642187938290894
339,0.7838088005043423
340,0.09366210906297225
341,0.3101569921164982
342,0.0
343,1.9003803095675087
344,0.05348784568973654
345,0.004423917239476505
346,6.2886804530270455
347,4.820808471154384
348,0.1104434233735973
349,0.5572719139095151
350,0.0
351,0.9141438194344459
352,0.0
353,0.16887385104060093
354,0.0
355,0.0
356,0.3594941615883791
357,0.9667177125682067
358,1.1248457293716692
359,0.3594941615883791
360,0.17071167469620369
361,5.322814893539879
362,0.7189883231767582
363,1.214447101959655
364,0.8475199933124187
365,0.7248618980050694
366,0.0
367,0.0
368,0.0
369,0.32891685445820057
370,0.0
371,0.3594941615883791
372,0.7189883231767582
373,0.0
374,3.0234998476343455
375,3.1725177728465317
376,0.7434693914793072
377,0.3653677364166903
378,0.6427098314125299
379,0.0
380,3.0119179099015505
381,0.7248618980050694
382,0.6072235509798275
383,0.0
384,3.2405347754915765
385,0.6131949200426259
386,0.6630860415984273
387,0.0
388,0.2915402267423237
389,0.027664271356994966
390,0.0
391,0.11763834702524185
392,0.10086083838344119
393,0.889451796240057
394,0.0
395,0.0
396,2.990949880358755
397,0.6648389593854191
398,0.0
399,0.6308306327071658
400,0.0
401,0.7203281901414113
402,2.693175022218047
403,3.592920923798431
